geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
28390,-20.964153032688607,-42.037773938478885,porciúncula,RJ
78043,-15.58860578563402,-56.10472402198012,cuiaba,MT
73805,-15.537668521784305,-47.34069132361935,formosa,GO
83829,-25.65556653248672,-49.31928280079227,fazenda rio grande,PR
36976,-20.42420483366666,-41.96576758766048,alto jequitibá,MG
37925,-20.480087566509,-45.97030941792341,piumhi,MG
96180,-30.8610425407016,-51.81658450992695,camaqua,RS
20540,-22.922938969473115,-43.23933531141434,rio de janeiro,RJ
90680,-30.067596418085248,-51.194416287434585,porto alegre,RS
13501,-22.425648359426365,-47.57310859576424,rio claro,SP
6416,-23.48598978012536,-46.88775798482984,barueri,SP
96180,-30.860158190545427,-51.81561508461299,camaqua,RS
2271,-23.469657276155598,-46.59044000805008,são paulo,SP
80540,-25.40443754648281,-49.260856373997306,curitiba,PR
25525,-22.796754174853483,-43.37780346293915,sao joao de meriti,RJ
22440,-22.984817625598644,-43.22465652178432,rio de janeiro,RJ
58013,-7.120521363816886,-34.877491938194154,joao pessoa,PB
22241,-22.93567087844072,-43.19152349278664,rio de janeiro,RJ
38412,-18.94730946932888,-48.30592675451551,uberlandia,MG
18130,-23.529841376074785,-47.13686242492355,sao roque,SP
88920,-28.82693247549294,-49.64271262191848,meleiro,SC
6820,-23.658362999999994,-46.79702911997705,embu das artes,SP
65250,-2.358092999999947,-44.53837999999996,alcântara,MA
6730,-23.642183999999943,-47.01883849999996,vargem grande paulista,SP
3378,-23.57024282478805,-46.54439063954536,sao paulo,SP
13160,-22.55817650100208,-47.16236423826846,artur nogueira,SP
9831,-23.79496318419343,-46.54706694123014,sao bernardo do campo,SP
6462,-23.48332857858491,-46.80757130198988,barueri,SP
88010,-27.50717009416884,-48.52017225381282,florianópolis,SC
32667,-19.95705276602804,-44.13985961157595,betim,MG
32670,-19.94585853294157,-44.11590458221563,betim,MG
90870,-30.070295223440365,-51.20998768373823,porto alegre,RS
83325,-25.409079639736905,-49.17836832110919,pinhais,PR
80330,-25.471569279214016,-49.29937010352586,curitiba,PR
86035,-23.31098536940969,-51.138615882999694,londrina,PR
2323,-23.43913057507646,-46.583516766028055,sao paulo,SP
8583,-23.439315753577635,-46.38239189456946,itaquaquecetuba,SP
98300,-27.90041043301926,-53.314118404290525,palmeira das missoes,RS
31340,-19.86870517208145,-43.98928728628316,belo horizonte,MG
18460,-24.11308340161874,-49.33011011830783,itararé,SP
57442,-9.5373164766019,-37.29374420373368,olho d'agua das flores,AL
2518,-23.510718885576704,-46.669186622596406,são paulo,SP
6140,-23.572670702257582,-46.80258949956203,osasco,SP
48390,-11.941782919239785,-37.94903752088885,cardeal da silva,BA
42801,-12.723214337170027,-38.31780203899,camacari,BA
28016,-21.765364372893597,-41.28309240671643,campos dos goytacazes,RJ
22021,-22.96328059423504,-43.17483111795259,rio de janeiro,RJ
85508,-26.2653833907898,-52.68840357269141,pato branco,PR
4002,-23.572644464337227,-46.650691833746926,sao paulo,SP
20550,-22.918542507069127,-43.22492827061567,rio de janeiro,RJ
76420,-14.473684401810996,-48.46847681570117,niquelandia,GO
11623,-23.767031503750903,-45.73955300291419,são sebastião,SP
84200,-24.255443284668043,-49.715079532472295,jaguariaiva,PR
5623,-23.59962072300768,-46.72781180627844,sao paulo,SP
22051,-22.977149050233727,-43.192721414247735,rio de janeiro,RJ
36016,-21.772290394396656,-43.35310542783773,juiz de fora,MG
37653,-22.856306079915804,-46.02679224776485,monte verde,MG
9230,-23.61484754899631,-46.53023575057579,santo andre,SP
13603,-22.351851926950133,-47.39929187869574,araras,SP
9015,-23.65602698446593,-46.5252179396491,santo andre,SP
20070,-22.90262653456625,-43.180503077153936,rio de janeiro,RJ
7031,-23.49189491395926,-46.54629394463038,guarulhos,SP
29970,-18.30199203142996,-39.9569699300902,pedro canario,ES
35740,-19.754312792045297,-44.31432897225423,esmeraldas,MG
70292,-15.829279703556931,-47.91580436118044,brasilia,DF
92200,-29.96249631502102,-51.1821738840093,canoas,RS
19940,-22.809662005261597,-50.0711805,ibirarema,SP
79280,-21.700013486332825,-57.88369208238702,porto murtinho,MS
37410,-21.681154618611245,-45.259321505221685,tres coracoes,MG
60743,-3.794078472387304,-38.54228131779098,fortaleza,CE
60332,-3.707019188729878,-38.5804763798257,fortaleza,CE
81220,-25.464986150989635,-49.32509454454958,curitiba,PR
77475,-12.924360562477998,-49.82529109580386,araguacu,TO
40800,-13.00879561526449,-38.49504828262367,salvador,BA
91350,-30.01579043825374,-51.15329862753188,porto alegre,RS
2735,-23.49268451283578,-46.69268519046,sao paulo,SP
11680,-23.440517497085807,-45.08133036511053,ubatuba,SP
19990,-22.635839049023605,-50.20283711495876,platina,SP
11420,-24.01189642131686,-46.276984183738215,guaruja,SP
65540,-3.3171239999999464,-42.83307349999996,santa quiteria do maranhao,MA
97340,-30.16576503811553,-53.56650882725335,sao sepe,RS
12140,-23.22292543994513,-45.31267297370043,sao luis do paraitinga,SP
30240,-19.935043754082827,-43.91784686692819,belo horizonte,MG
7914,-23.2858072431675,-46.75988363824972,francisco morato,SP
32670,-19.955114381903176,-44.16363192783771,betim,MG
35340,-19.825965007268213,-42.31370274151282,bom jesus do galho,MG
21840,-22.86473910268915,-43.4709343771713,rio de janeiro,RJ
35162,-19.472534612816705,-42.54886510228511,ipatinga,MG
18134,-23.52369596342623,-47.13252732167518,sao roque,SP
9910,-23.687682180968263,-46.63252334776961,diadema,SP
59080,-5.853474534277792,-35.20477489410819,natal,RN
5027,-23.52975508465575,-46.690098994027394,sao paulo,SP
38610,-16.359384058274234,-46.8847882307879,unai,MG
13160,-22.57828503706316,-47.16267320375121,artur nogueira,SP
88220,-27.099045,-48.61508849999999,itapema,SC
12230,-23.22125551485941,-45.888714586733215,sao jose dos campos,SP
75040,-16.311810525087164,-48.95967398859673,anapolis,GO
17180,-21.89577771915641,-49.022807845918535,iacanga,SP
29901,-19.400183619270763,-40.060621693646326,linhares,ES
13427,-22.743289215101832,-47.571772395089134,piracicaba,SP
8420,-23.54094453849587,-46.42569999896282,sao paulo,SP
12082,-23.03880153273261,-45.54962114761177,taubate,SP
9061,-23.651207958364616,-46.56398468705645,santo andre,SP
7260,-23.45963500582837,-46.41388270191587,guarulhos,SP
21031,-22.85464682237862,-43.25830280737497,rio de janeiro,RJ
80330,-25.46814552844941,-49.30994117430316,curitiba,PR
31540,-19.82798264556529,-43.98578656855559,belo horizonte,MG
17340,-22.47362642731513,-48.56856935220596,barra bonita,SP
67110,-1.3901238530552105,-48.4136001170389,ananindeua,PA
25870,-22.030138325265625,-43.20390204907904,comendador levy gasparian,RJ
6730,-23.619051687085705,-47.00636201380589,vargem grande paulista,SP
39510,-14.934345376613583,-42.81040690061497,espinosa,MG
69025,-3.120447316078128,-60.02083259493877,manaus,AM
67030,-1.3574988037033393,-48.38296379461545,ananindeua,PA
64160,-3.4578091711491266,-42.37352934496453,luzilândia,PI
83980,-25.925960999999944,-50.13360349999997,antônio olinto,PR
30180,-19.91878854980104,-43.93809482390782,belo horizonte,MG
27285,-22.48617283596862,-44.097600462808,volta redonda,RJ
28030,-21.769620504521733,-41.35285224778069,campos dos goytacazes,RJ
60110,-3.733917118789309,-38.51864029808414,fortaleza,CE
72130,-15.797479292106914,-48.06554911481078,brasilia,DF
65031,-2.5367899999999395,-44.28348999999997,sao luis,MA
3490,-23.555870102132065,-46.51652249811876,sao paulo,SP
6364,-23.566115323225727,-46.83693394340154,carapicuiba,SP
46390,-14.26868622710709,-42.25479043109604,ibiassucê,BA
55014,-8.266944456575601,-35.97628008090484,caruaru,PE
21940,-22.81593110713256,-43.20321912906109,rio de janeiro,RJ
37472,-22.12237664065912,-45.1239882032228,carmo de minas,MG
17740,-21.726302058594506,-50.7201268952396,rinopolis,SP
2223,-23.47872104025041,-46.58108916028048,sao paulo,SP
89890,-26.89215041228561,-53.164397779658685,cunha pora,SC
49820,-9.66034334052932,-37.78448619329437,caninde de sao francisco,SE
30620,-19.987432951987977,-43.9999783529055,belo horizonte,MG
35790,-18.76352674731918,-44.42811273525229,curvelo,MG
31555,-19.83802862585845,-43.98055226741301,belo horizonte,MG
88590,-27.685304668399905,-51.13108247175939,anita garibaldi,SC
31970,-19.85157837108313,-43.88028709172489,belo horizonte,MG
91740,-30.10981836521104,-51.22181396271424,porto alegre,RS
5621,-23.599814304222548,-46.7228157567904,sao paulo,SP
13403,-22.726083664672814,-47.68119319207094,piracicaba,SP
36970,-20.354613083476423,-41.9594428834554,manhumirim,MG
79020,-20.463922191268697,-54.60146821412087,campo grande,MS
4116,-23.593621253678787,-46.62415126824973,sao paulo,SP
74366,-16.715478553115748,-49.32995558421849,goiania,GO
37250,-21.23502040225324,-45.23804805168994,nepomuceno,MG
13054,-23.037330248398675,-47.11851716680133,campinas,SP
20541,-22.92362932889948,-43.24398668180498,rio de janeiro,RJ
21665,-22.835995019158585,-43.38537004120269,rio de janeiro,RJ
96020,-31.767545053840408,-52.3420706512781,pelotas,RS
4696,-23.67232891424772,-46.69954328241666,sao paulo,SP
35590,-20.014835950909152,-45.54280360081082,lagoa da prata,MG
94035,-29.94695878434991,-50.99574442394259,gravatai,RS
28660,-22.15609500501035,-42.41609180671179,bom jardim,RJ
4844,-23.752389803220023,-46.69977756633389,são paulo,SP
15015,-20.81169413470248,-49.38097573385762,são josé do rio preto,SP
22450,-22.98487986150384,-43.23013987330482,rio de janeiro,RJ
22240,-22.938312143438583,-43.190849276894745,rio de janeiro,RJ
26276,-22.74227285609721,-43.49588057081697,nova iguacu,RJ
6317,-23.524662727378534,-46.84758452661744,carapicuiba,SP
35330,-19.55782560890186,-42.12195441167029,inhapim,MG
4121,-23.59693629699288,-46.63441662325991,sao paulo,SP
36030,-21.7881451250529,-43.3561383702513,juiz de fora,MG
9895,-23.69923748124544,-46.57047232944774,sao bernardo do campo,SP
60813,-3.781753407438401,-38.48423396350049,fortaleza,CE
15775,-20.1924312257861,-50.92719195244919,santa fé do sul,SP
93032,-29.76867076691258,-51.12754692328478,sao leopoldo,RS
71926,-15.844322036240426,-48.02590214571617,brasilia,DF
15081,-20.84699447275949,-49.36633701197755,sao jose do rio preto,SP
18170,-23.716955566044515,-47.41434729724202,piedade,SP
31748,-19.799692533441068,-43.92670564377629,belo horizonte,MG
36325,-21.11155006081336,-44.18785451278384,tiradentes,MG
35179,-19.369361286183494,-42.55129026462773,santana do paraiso,MG
78390,-15.06448254565568,-57.17388379083512,barra do bugres,MT
38400,-18.9058561490564,-48.26604769637592,uberlandia,MG
22221,-22.927725838190312,-43.17937284736557,rio de janeiro,RJ
6454,-23.494319748318407,-46.85210322148136,barueri,SP
30150,-19.925429709965936,-43.92101320814825,belo horizonte,MG
33125,-19.768941618773923,-43.9441768995346,santa luzia,MG
38840,-18.997045806381628,-46.31617118157613,carmo do paranaiba,MG
2863,-23.474448083819027,-46.674840944630375,sao paulo,SP
98955,-27.513142279199705,-54.48901351322031,novo machado,RS
85031,-25.39336035877324,-51.51964004697374,guarapuava,PR
24913,-22.936210390659237,-42.89295051594578,marica,RJ
59965,-6.400027190611511,-38.01878950047998,alexandria,RN
2512,-23.513198112960936,-46.66184250819431,sao paulo,SP
1239,-23.550266149027745,-46.65841287927745,sao paulo,SP
37800,-21.299142657222056,-46.71758355259966,guaxupe,MG
45605,-14.800982711108697,-39.27290313191015,itabuna,BA
5404,-23.559967016100156,-46.67722842270184,sao paulo,SP
41950,-13.008483051907165,-38.501446777684805,salvador,BA
41810,-12.98989950684484,-38.46192651948063,salvador,BA
63870,-5.128877363541302,-39.73109934552087,boa viagem,CE
7745,-23.377864357979043,-46.71910095939989,caieiras,SP
90810,-30.08572310485261,-51.24753469894402,porto alegre,RS
13205,-23.254825420710688,-46.85754962296766,jundiai,SP
14790,-20.312035671406434,-48.318585882905126,guaira,SP
37130,-21.42317113876085,-45.94765419808263,alfenas,MG
78075,-15.613023547141164,-56.02629965445902,cuiaba,MT
9260,-23.630433097697487,-46.49845965168213,santo andre,SP
41830,-12.99965872522938,-38.46180748251484,salvador,BA
11060,-23.96648385223602,-46.332898361890216,santos,SP
58800,-6.764959240674751,-38.22967870061648,sousa,PB
77410,-11.730746408080153,-49.06969406191246,gurupi,TO
22620,-23.00551425914832,-43.37596441256672,rio de janeiro,RJ
13848,-22.35618040050497,-46.9303022775896,mogi-guacu,SP
13468,-22.75394549847079,-47.33667915168214,americana,SP
89814,-27.11698734908717,-52.61850902421794,chapeco,SC
17860,-21.56330953627973,-51.25967915079463,pacaembu,SP
90640,-30.05606288095088,-51.2051568259853,porto alegre,RS
68525,-5.0499722168150765,-48.59785300543192,bom jesus do tocantins,PA
9351,-23.67936117236992,-46.42992714570952,maua,SP
7072,-23.45103308076061,-46.56338954899299,guarulhos,SP
37400,-21.833230919718385,-45.39852071873065,campanha,MG
22783,-22.983703499884427,-43.470641746032726,rio de janeiro,RJ
13660,-21.86786583995824,-47.47182985174393,porto ferreira,SP
35680,-20.08593563957055,-44.59238718344143,itauna,MG
53050,-8.010025459345556,-34.87482052969016,olinda,PE
79180,-20.450460775314767,-53.76844458051075,ribas do rio pardo,MS
22210,-22.92524356702637,-43.17306095129548,rio de janeiro,RJ
18681,-22.600966798741187,-48.78627372297901,lencois paulista,SP
4021,-23.59421947577367,-46.64301556387306,sao paulo,SP
7600,-23.322187165590773,-46.59151361989718,mairipora,SP
78850,-15.56685258561265,-54.29737029842327,primavera do leste,MT
85225,-24.87797216293897,-51.54413249574099,boa ventura de sao roque,PR
23815,-22.865628800118863,-43.778232232223466,itaguai,RJ
39700,-18.54474789047178,-42.56540551706946,pecanha,MG
25931,-22.62755625299997,-43.159941619999984,mage,RJ
37701,-21.80144391091769,-46.56364650497904,pocos de caldas,MG
38061,-19.73968610713256,-47.95843779739164,uberaba,MG
88220,-27.102098999999946,-48.62961349999995,itapema,SC
5086,-23.525690203325865,-46.72868832219244,sao paulo,SP
98970,-27.947178131198992,-54.75130701671077,candido godoi,RS
9770,-23.70606645876864,-46.5495970084541,são bernardo do campo,SP
5176,-23.634921468492166,-46.68929598237064,sao paulo,SP
72911,-15.745670691999976,-48.24011244199994,aguas lindas de goias,GO
37580,-22.4296065,-46.57769099999999,monte siao,MG
28893,-22.525890564854627,-41.94771650179399,rio das ostras,RJ
37445,-21.835721781450843,-44.80866303889245,cruzilia,MG
4077,-23.60676991949919,-46.65462460173687,sao paulo,SP
59300,-6.46728179898553,-37.10798370205877,caico,RN
29102,-20.37544956125014,-40.31117783281166,vila velha,ES
68560,-9.335924220893071,-50.33129501645197,santana do araguaia,PA
13660,-21.859703461597523,-47.488952402846685,porto ferreira,SP
72145,-15.803718010257969,-48.101989225991225,brasilia,DF
93260,-29.85225148332508,-51.17859553698772,esteio,RS
27910,-22.36844199823248,-41.77909450266466,macaé,RJ
55450,-8.650305035670518,-35.90161407265259,lagoa dos gatos,PE
18185,-23.81323504505362,-47.73394526619576,pilar do sul,SP
12517,-22.797380027398425,-45.18484318481956,guaratingueta,SP
4303,-23.624732943937893,-46.63363058381904,sao paulo,SP
90840,-30.08140254171667,-51.22844652939084,porto alegre,RS
36408,-20.652936754166824,-43.80290374518268,conselheiro lafaiete,MG
24230,-22.905032469083825,-43.11468244669432,niteroi,RJ
17320,-22.423911833942096,-48.44550112714412,mineiros do tietê,SP
13331,-23.064487299765368,-47.21968702332534,indaiatuba,SP
4610,-23.627781869553925,-46.67344818151653,sao paulo,SP
13015,-22.89796491257429,-47.05743713128279,campinas,SP
22640,-23.004582245036413,-43.319899315692446,rio de janeiro,RJ
15082,-20.876313012296293,-49.34261582368944,sao jose do rio preto,SP
84150,-25.684398316931304,-50.29869902937208,são joão do triunfo,PR
68560,-9.34060005609252,-50.34005389201327,santana do araguaia,PA
9321,-23.646960197905152,-46.43524762308849,maua,SP
50670,-8.040416749278831,-34.940374817245136,recife,PE
14530,-20.18243014665607,-48.02798322919198,miguelopolis,SP
78020,-15.604182175818115,-56.11056182139112,cuiaba,MT
13880,-21.829498823628533,-46.89449239921648,vargem grande do sul,SP
18740,-23.538150527617468,-49.24377861492288,taquarituba,SP
27521,-22.464495010271783,-44.46696776074792,resende,RJ
3335,-23.553151030526884,-46.56784288343237,sao paulo,SP
79112,-20.438465960326518,-54.657946350828034,campo grande,MS
6716,-23.61112736386977,-46.894909269086455,cotia,SP
23520,-22.939196375238065,-43.66549352218835,rio de janeiro,RJ
35240,-19.16617501538397,-41.48100713345448,conselheiro pena,MG
3658,-23.524579026371946,-46.50647830613423,sao paulo,SP
8690,-23.502964053517704,-46.311571284537926,suzano,SP
13172,-22.81217412545441,-47.28535776755725,sumare,SP
39314,-15.29945085359852,-45.6250253672879,chapada gaucha,MG
37810,-21.30245181975697,-46.80064772933208,guaranésia,MG
97850,-28.72796650340076,-54.90652617697609,bossoroca,RS
9220,-23.62782104220807,-46.540668394652805,santo andre,SP
36660,-21.87824661582406,-42.69649970787949,alem paraiba,MG
6730,-23.646845174680177,-46.99243792499616,vargem grande paulista,SP
50100,-8.043610504587628,-34.88321464224707,recife,PE
39873,-17.083996228723166,-40.714964776595096,machacalis,MG
11250,-23.849643939169667,-46.14476909360573,bertioga,SP
35500,-20.139981175274468,-44.88579528527957,divinopolis,MG
8230,-23.5305350044434,-46.455167519158586,são paulo,SP
6540,-23.449185749796445,-46.88534527480154,santana de parnaiba,SP
4211,-23.59409537246812,-46.607743408967615,são paulo,SP
5625,-23.59146578045477,-46.72911832584105,são paulo,SP
29167,-20.15827625380555,-40.19300286497361,serra,ES
5892,-23.659741183738227,-46.79291676908646,sao paulo,SP
6433,-23.533007589641024,-46.882243608295326,barueri,SP
25266,-22.64103163862769,-43.22283674694011,duque de caxias,RJ
19210,-22.307959104057204,-51.55611589849521,tarabai,SP
2067,-23.50753805606211,-46.59591854648282,sao paulo,SP
89670,-27.071902069210232,-51.65514075776417,catanduvas,SC
49565,-10.666603025861358,-37.54288989391474,macambira,SE
13340,-23.100475499999995,-47.1770145,indaiatuba,SP
11495,-23.96124129200839,-46.25342686849181,guaruja,SP
